CYCLES;0xE1;0xE2;0xE7;0xE0;0x17;Ox12
4595093;405;21;197592;190824;9;690808 
4596483;344;34;198978;190898;8;690808 
4595088;337;26;197699;190891;3;690809 
4595014;452;12;197645;190783;4;690807 
4595107;217;9;197691;190841;5;690806 
4594844;233;9;197692;190719;4;690806 
4595256;480;16;197673;190830;6;690807 
4595648;450;25;198186;190888;6;690809 
4595671;469;54;198058;190880;18;690809 
4595346;526;48;197952;190751;6;690808 
4595606;561;41;197923;191008;5;690812 
4595205;328;52;197776;191022;5;690810 
4595131;355;45;197633;190972;3;690811 
4595127;314;27;197799;190881;5;690810 
4595293;371;37;197873;190902;13;690810 
4595373;287;21;197749;190996;7;690808 
4595155;344;33;197629;191067;6;690808 
4595295;312;20;197873;190896;9;690807 
4594870;263;17;197821;190689;6;690807 
4595075;384;8;197692;190764;6;690806 
4595343;242;9;197840;190856;15;690806 
4595258;291;17;197931;190969;13;690809 
4596882;632;22;199262;190861;10;690810 
4595300;655;31;197767;190754;6;690809 
4595340;292;32;197751;190914;4;690809 
4595351;410;57;197943;190949;6;690812 
4596782;426;65;199017;191090;6;690811 
4595182;374;32;197810;190838;5;690811 
4594947;288;25;197765;190828;12;690809 
4595302;344;30;197694;191153;6;690809 
4595241;414;52;197842;190793;5;690809 
4595018;287;30;197614;190826;5;690807 
4595023;284;10;197705;190756;6;690806 
4595143;448;16;197770;190791;7;690807 
4595210;306;15;197642;190914;3;690807 
4595240;280;23;197867;190825;6;690807 
4595407;288;26;198004;190915;10;690809 
4595829;536;53;198025;190975;6;690810 
4595558;343;27;197959;191011;10;690810 
4594864;482;26;197803;190715;8;690810 
4594973;426;58;197949;190691;7;690811 
4595610;465;64;197887;191084;5;690813 
4595371;592;48;197824;190843;7;690811 
4595300;361;23;197770;190866;5;690808 
4595299;384;32;197747;190851;5;690808 
4596360;520;32;197822;191930;7;690809 
4596171;527;12;198364;190885;14;690807 
4594965;371;9;197539;190779;3;690806 
4596527;513;9;198775;190838;6;690806 
4595035;300;17;197821;190764;5;690807 
4596333;545;28;197860;191890;16;690811 
4595364;356;40;197926;190834;8;690809 
4595534;269;36;198095;190890;7;690808 
4596165;424;41;198526;190986;13;690811 
4595293;284;45;197793;190931;5;690810 
4595012;348;36;197786;190794;6;690811 
4595171;317;31;197931;190812;9;690810 
4594858;363;28;197710;190747;3;690810 
4595321;370;22;197778;190902;13;690808 
4595357;308;48;197747;190940;5;690808 
4596569;196;9;199477;190700;5;690806 
4595298;507;20;197669;190826;4;690807 
4594536;273;8;197553;190661;4;690806 
4595062;414;22;197758;190768;6;690808 
4595198;291;31;197767;190844;8;690809 
4595441;355;26;198018;190867;6;690809 
4595060;353;28;197943;190731;5;690809 
4594896;264;37;197618;190832;5;690809 
4595695;935;47;197850;190865;4;690811 
4595830;404;34;198071;191228;6;690811 
4595330;368;35;197975;190884;6;690812 
4595061;308;20;197760;190837;6;690808 
4595402;305;25;197805;190997;6;690810 
4595148;384;51;197683;190948;5;690809 
4594807;307;17;197547;190755;4;690807 
4595045;371;9;197539;190801;4;690806 
4595264;431;17;197776;190903;16;690807 
4595378;472;17;197955;190760;18;690807 
4596582;421;51;199150;190872;8;690809 
4595151;335;21;197761;190830;6;690809 
4595204;351;20;197606;190958;5;690808 
4595077;446;31;197752;190800;10;690808 
4595827;423;17;198723;190644;6;690807 
4594983;270;4;197857;190712;15;690806 
4596149;372;8;198670;190793;8;690806 
4594976;276;4;197727;190767;5;690806 
4595201;476;26;197833;190839;5;690809 
4595243;284;53;197812;190870;4;690809 
4594992;262;22;197734;190822;4;690808 
4596285;524;49;198765;190879;15;690812 
4595758;665;36;197862;190995;8;690812 
4595533;365;32;197958;190991;8;690811 
4595139;300;21;197762;190895;5;690808 
4595308;401;29;197817;191006;4;690810 
4596517;374;53;198934;190950;5;690809 
4594913;258;33;197733;190751;8;690808 
4596147;323;8;198678;190800;6;690806 
4595463;447;16;197774;190887;12;690807 
4595189;296;17;197784;190856;5;690807 
4595140;349;4;197694;190814;6;690806 
4595190;315;27;197946;190802;16;690809 
4595631;558;35;198104;190830;8;690811 
4595761;509;31;197750;191112;6;690811 
4595655;666;55;197772;190917;6;690809 
4595214;333;41;197914;190895;6;690812 
4595293;404;61;197844;190944;5;690812 
4595407;484;37;197779;191060;5;690812 
4595356;311;21;197777;190999;7;690808 
4595289;343;27;197599;191023;8;690808 
4595340;351;39;197962;190925;7;690809 
4595608;516;21;197780;191047;6;690808 
4595184;364;5;197690;190798;11;690806 
4595213;362;10;197840;190777;8;690806 
4595443;266;12;198070;190829;13;690807 
4595303;348;25;197804;190950;17;690808 
4595654;530;26;197791;190937;10;690810 
4595366;772;47;197752;190717;5;690808 
4596276;558;33;198206;191177;7;690811 
4595256;339;41;197870;191065;5;690813 
4595848;613;48;197982;191007;5;690811 
4595244;320;28;197968;190865;6;690810 
4595326;360;29;197670;190949;5;690809 
4595252;365;21;197759;190847;7;690808 
4595274;450;33;197909;190768;8;690809 
4595142;313;16;197736;190848;4;690807 
4594714;295;17;197790;190636;5;690807 
4594998;375;8;197704;190713;7;690806 
4595097;227;8;197771;190818;6;690806 
4595439;340;20;197909;190854;6;690807 
4595283;398;26;197812;190891;4;690809 
4595143;330;32;197764;190867;4;690809 
4595125;411;40;197959;190750;10;690811 
4595314;415;53;197802;190941;4;690811 
4596856;401;32;199463;191080;8;690813 
4596425;485;39;197649;192046;5;690811 
4595283;428;17;197599;190901;5;690808 
4595191;329;26;197993;190814;15;690809 
4595648;360;51;198023;191001;5;690809 
4596580;335;48;198899;190935;16;690808 
4595062;379;9;197702;190740;13;690806 
4595214;294;12;197764;190865;4;690807 
4595474;409;17;197907;190859;5;690807 
4595182;235;10;197693;190848;5;690806 
4594973;339;40;197771;190779;5;690809 
4595785;638;53;197990;190912;6;690809 
4595451;393;27;197853;190968;5;690810 
4595195;281;61;197935;190856;5;690810 
4595467;358;37;197826;191030;6;690811 
4595474;356;52;197986;191011;5;690812 
4596602;430;31;198837;191053;6;690811 
4595502;408;22;197877;190939;10;690808 
4595105;291;21;197777;190813;5;690808 
4596125;416;24;198530;190947;6;690809 
4595071;475;12;197633;190795;5;690807 
4595013;240;9;197691;190793;4;690806 
4595001;231;9;197707;190771;15;690806 
4595366;451;16;197936;190825;7;690807 
4595116;335;32;197828;190747;13;690809 
4595107;293;42;197910;190767;8;690809 
4594765;352;33;197598;190709;3;690808 
4595695;578;34;198071;190941;7;690811 
4595720;348;58;197936;191043;7;690810 
4595558;356;30;197836;191081;5;690811 
4595286;311;58;197922;190859;8;690810 
4596551;488;31;198945;190863;8;690809 
4595183;284;20;197894;190832;8;690808 
4595229;326;34;197609;190982;6;690808 
4594738;252;20;197732;190710;5;690807 
4595324;436;22;197649;190898;5;690808 
4594943;208;9;197692;190763;7;690806 
4594951;346;4;197539;190775;8;690806 
4595376;302;44;197925;190875;16;690808 
4595708;324;22;198037;191002;10;690809 
4595398;305;30;197829;190938;7;690810 
4596412;327;37;198815;190929;5;690808 
4595741;548;38;198052;190996;7;690811 
4595094;358;50;197889;190823;5;690811 
4595592;588;54;197784;190993;7;690812 
4595551;328;40;197765;191001;6;690808 
4595491;410;33;197869;191008;6;690809 
4594949;340;38;197835;190826;5;690810 
4596411;446;20;198887;190863;14;690808 
4595033;199;9;197692;190797;5;690806 
4596288;571;70;197942;191314;9;690820 
4595009;319;21;197766;190737;5;690807 
4594915;219;9;197692;190751;5;690806 
4595647;487;40;198153;190913;8;690809 
4595607;513;39;198034;191030;8;690810 
4595891;436;21;198325;190931;7;690810 
4595039;350;48;197760;190771;8;690810 
4596575;367;47;198924;190965;6;690813 
4595784;680;33;198026;191012;9;690811 
4596027;571;34;198063;191149;7;690812 
4594823;293;21;197751;190724;8;690808 
4595321;294;22;197916;190829;6;690808 
4596288;495;40;198705;190847;13;690809 
4595161;303;17;197755;190858;5;690807 
4595036;361;8;197702;190746;5;690806 
4595458;743;9;197689;190770;5;690806 
4596497;399;17;199023;190849;10;690807 
4595387;451;35;197840;191030;6;690813 
4595853;298;49;197949;191178;9;690809 
4594974;286;22;197611;190897;4;690808 
4595644;409;53;197911;191064;5;690811 
4595600;601;43;197924;190973;7;690812 
4595490;402;54;197811;190972;5;690811 
4595493;262;35;197930;191085;6;690810 
4595214;514;30;197862;190821;11;690809 
4595212;269;26;197779;190852;5;690809 
4594941;242;35;197797;190799;7;690809 
4595215;444;24;197720;190796;6;690807 
4596468;293;13;198929;190877;7;690807 
4594835;229;9;197539;190766;4;690806 
4595056;363;10;197694;190740;7;690806 
4595292;442;31;197752;190871;7;690808 
4595592;626;22;198015;190823;10;690809 
4595415;303;48;197866;190899;5;690809 
4594958;284;34;197754;190784;6;690808 
4595699;399;53;198151;190938;6;690811 
4595232;481;41;197911;191112;6;690813 
4595189;363;51;197936;190825;6;690811 
4596279;428;30;198686;190909;7;690808 
4597331;2035;40;197950;191011;12;690809 
4595037;343;39;197831;190822;6;690810 
4596584;418;22;198968;191018;6;690808 
4594714;205;10;197540;190752;4;690806 
4595291;435;16;197636;190902;7;690808 
4595357;346;12;197791;190890;15;690807 
4595374;231;9;198000;190821;7;690806 
4595334;275;40;197788;191105;4;690809 
4595391;311;31;197980;190866;6;690809 
4595561;410;27;197821;191024;8;690810 
4595529;605;26;197763;190896;6;690810 
4596392;1280;47;197968;190979;6;690811 
4595182;400;34;197726;191005;4;690811 
4595474;596;54;198091;190912;9;690813 
4595058;279;36;197792;190778;6;690809 
4595079;411;31;197949;190680;19;690809 
4595363;475;31;197654;190940;5;690809 
4595245;345;42;197781;190865;7;690808 
4594747;226;8;197692;190689;6;690806 
4595099;234;9;197693;190830;5;690806 
4595421;307;16;197976;190886;8;690807 
4595691;537;25;197948;190935;8;690809 
4595501;433;27;198102;190907;17;690809 
4595378;411;49;197901;190819;6;690808 
4595379;415;51;197877;190974;6;690812 
4596433;349;34;198946;191022;7;690812 
4596190;336;45;198751;190914;4;690812 
4595223;352;29;197924;190870;7;690810 
4595133;355;29;197640;190895;6;690809 
4595357;490;32;197779;190852;6;690808 
4595170;293;43;197771;190879;15;690808 
4596911;284;16;197737;192634;5;690807 
4596725;1806;17;197766;190840;8;690808 
4595044;204;8;197694;190806;7;690806 
4596126;446;8;198759;190709;10;690806 
4595109;285;20;197905;190767;6;690807 
4595269;339;25;198007;190822;7;690809 
4596372;471;27;198770;190899;6;690809 
4595177;621;25;197889;190693;5;690808 
4595692;523;36;198257;190913;9;690811 
4595518;422;40;197882;191036;5;690812 
4595464;342;40;197891;191021;5;690811 
4594884;453;21;197783;190716;8;690808 
4596665;1010;40;198930;190787;9;690810 
4595622;394;36;198155;190882;8;690809 
4595087;260;20;197730;190831;10;690807 
4595024;222;9;197689;190812;4;690806 
4595461;301;16;197931;190911;6;690807 
4594682;355;17;197783;190631;6;690807 
4595085;322;9;197704;190792;5;690806 
4595486;450;26;197921;190934;5;690809 
4595449;388;32;198178;190854;17;690810 
4595321;362;26;197810;191183;5;690811 
4596769;309;38;199147;190942;9;690809 
4595488;528;60;197967;190860;6;690811 
4595745;742;40;197858;190983;7;690811 
4595562;374;47;198108;190991;7;690812 
4596478;1163;218;197925;190875;23;690808 
4595986;431;35;198781;190727;18;690808 
4595174;461;26;197827;190774;5;690809 
4595109;456;33;197763;190788;6;690808 
4594914;253;5;197694;190760;12;690806 
4594592;242;9;197693;190646;9;690806 
4595424;268;16;198244;190745;14;690807 
4595328;461;24;197974;190776;6;690808 
4595775;548;31;198505;190737;7;690810 
4597082;452;48;199397;190908;17;690808 
4595016;426;33;197710;190857;4;690811 
4595094;595;25;197669;190894;5;690813 
4595043;458;24;197936;190850;6;690811 
4595085;362;30;197789;190829;5;690810 
4595509;469;34;197820;191042;6;690811 
4595075;274;44;197740;190880;6;690808 
4595203;289;49;197778;190919;5;690809 
4595061;447;27;197749;190748;18;690808 
4595134;382;21;197830;190772;7;690807 
4595010;248;5;197704;190789;7;690806 
4595266;471;9;197693;190800;9;690806 
4595311;385;9;197701;190860;6;690806 
4595158;390;27;197851;190810;6;690809 
4595972;1085;30;197957;190834;9;690810 
4595154;295;38;197758;190882;7;690810 
4596441;380;27;198890;190861;7;690810 
4595153;447;43;197889;190775;5;690811 
4595107;367;62;197671;190930;4;690811 
4595190;336;44;197790;190913;5;690811 
4595462;422;22;197784;190985;6;690809 
4595061;380;39;197853;190815;8;690809 
4595230;403;35;197744;190855;5;690808 
4595125;269;17;197596;191039;3;690807 
4595527;305;17;197754;191177;5;690807 
4595467;273;20;197794;190909;7;690807 
4595246;229;10;197845;190819;16;690806 
4596312;459;37;198838;190814;6;690809 
4595883;512;31;198761;190756;13;690810 
4595061;370;30;197858;190823;6;690810 
4595522;485;27;197651;190952;4;690809 
4595398;451;46;197976;190837;7;690812 
4595303;391;64;198036;190851;5;690811 
4595247;504;39;197903;190858;5;690812 
4595397;569;32;197797;190856;6;690808 
4594897;255;34;197602;190878;5;690808 
4594856;358;28;197834;190677;6;690810 
4595180;347;43;197833;190803;5;690809 
4595032;367;9;197705;190757;5;690806 
4594790;227;8;197539;190774;3;690806 
4596193;287;12;199213;190682;14;690807 
4595786;223;22;198126;191075;7;690810 
4595475;356;40;197829;190917;4;690809 
4595270;290;34;197749;190868;5;690808 
4596647;461;25;199191;190920;12;690812 
4595571;340;47;197907;191005;7;690810 
4595658;383;47;197986;190978;6;690811 
4595379;360;55;197798;191010;7;690810 
4595270;343;51;197718;190968;5;690809 
4595171;291;32;197734;190932;7;690809 
4595117;315;25;197573;190972;3;690808 
4595479;422;30;197744;190893;8;690807 
4594978;441;17;197791;190697;6;690807 
4595217;401;8;197801;190753;6;690806 
4594985;216;8;197694;190792;5;690806 
4595698;607;40;197891;190867;6;690808 
4595365;316;26;197694;190966;4;690809 
4597479;572;32;199470;191168;7;690809 
4595381;348;26;197762;190967;6;690810 
4597201;2128;41;197821;191101;7;690811 
4596184;439;59;198985;190789;6;690811 
4595181;320;43;197637;191000;6;690811 
4595119;324;44;197781;190880;12;690808 
4595140;346;38;197978;190748;8;690809 
4595350;381;30;197830;190880;5;690810 
4594461;276;20;197555;190629;4;690807 
4595118;467;9;197691;190751;6;690806 
4595300;313;16;197774;190921;16;690807 
4594794;286;12;197651;190748;5;690807 
4595318;247;17;197892;190860;15;690807 
4594800;308;35;197911;190685;6;690810 
4596929;384;61;199469;190885;18;690810 
4595225;409;26;197935;190877;6;690810 
4596118;669;30;197931;191139;7;690811 
4595661;539;40;197955;190963;7;690811 
4595101;374;33;197888;190849;5;690811 
4595245;341;22;197808;190947;5;690810 
4595305;479;36;197575;190952;5;690808 
4595490;418;22;198049;190835;19;690808 
4595139;394;51;197837;190855;7;690809 
4595057;342;33;197766;190787;17;690809 
4595968;953;9;197844;190820;7;690806 
4594909;527;17;197591;190698;10;690807 
4595197;299;21;197759;190844;7;690807 
4594585;228;4;197689;190642;4;690806 
4595020;314;28;197933;190841;7;690809 
4595633;500;36;197984;190885;12;690809 
4595703;529;27;197849;191019;7;690810 
4595233;371;44;197794;190890;5;690810 
4596141;417;52;198665;190928;8;690813 
4595610;585;41;197993;190948;8;690812 
4596359;340;25;197986;191920;15;690810 
4595412;329;24;197935;190936;6;690808 
4595140;300;35;197793;190948;14;690809 
4595104;342;53;197645;190893;4;690809 
4595099;293;16;197816;190805;6;690807 
4594998;224;5;197691;190792;4;690806 
4594854;232;8;197691;190712;7;690806 
4597136;317;12;199702;190857;8;690807 
4595164;389;28;197731;190867;4;690811 
4595528;415;200;197909;190837;10;690809 
4595387;484;27;197783;190858;6;690808 
4595696;436;49;198535;190779;9;690812 
4595587;298;47;197935;191034;5;690810 
4596537;389;56;199145;190914;6;690812 
4596233;338;34;197780;191922;6;690810 
4595369;511;29;197727;190997;5;690809 
4595051;395;23;197621;190828;6;690808 
4595053;277;46;197596;190994;4;690809 
4595088;360;9;197721;190781;8;690806 
4595380;283;16;197967;190852;13;690807 
4594897;236;8;197694;190736;8;690806 
4594975;299;22;197606;190832;3;690808 
4595550;492;29;197770;190968;6;690809 
4595306;377;26;197967;190838;9;690809 
4595932;601;36;198087;190917;10;690809 
4595715;353;44;197946;191100;7;690811 
4595707;476;48;198172;190937;7;690812 
4595474;387;36;197979;190962;8;690812 
4595627;544;49;197949;190882;11;690810 
4595652;273;34;198642;190685;5;690809 
4595281;546;31;197701;190884;15;690809 
4595491;588;25;197835;190883;7;690809 
4595322;253;8;197826;190852;5;690806 
4595464;648;9;197691;190794;11;690806 
4595541;439;16;198120;190815;8;690807 
4595386;414;17;197811;190867;4;690807 
4595093;293;36;197752;190819;5;690808 
4595432;444;33;198070;190757;16;690809 
4595770;378;64;197970;191000;5;690809 
4595676;393;34;198002;191034;5;690813 
4595244;401;44;197756;190921;4;690810 
4595486;428;40;197827;191062;6;690811 
4596666;1625;58;197922;190990;6;690811 
4595211;294;33;197911;190843;12;690809 
4595300;288;33;198051;190792;18;690808 
4595563;361;27;197591;191244;9;690808 
4595600;266;18;197965;190957;11;690808 
4595379;375;8;197844;190818;8;690806 
4595094;218;9;197541;190901;3;690806 
4594990;272;9;197692;190748;10;690806 
4595709;580;30;197999;190925;7;690811 
4595602;297;22;198200;190897;6;690808 
4595003;407;41;197584;190837;5;690809 
4595596;478;37;197928;190935;6;690811 
4595796;388;47;198240;191064;6;690814 
4595745;585;31;198138;190929;8;690810 
4595415;380;45;197779;190966;5;690810 
4595395;601;48;197768;190810;5;690808 
4595456;805;25;197678;190813;6;690809 
4595111;347;20;197740;190822;5;690809 
4594868;236;9;197691;190731;6;690806 
4595202;297;16;197767;190904;15;690807 
4595131;317;12;197812;190806;4;690807 
4594816;208;9;197697;190706;6;690806 
4595381;339;22;197897;190871;6;690809 
4595102;433;45;197812;190847;6;690810 
4595000;353;26;197778;190826;5;690810 
4594993;339;30;197750;190825;6;690810 
4595373;313;33;197837;191003;5;690811 
4595495;521;45;197865;190992;8;690813 
4595778;744;38;197807;190957;7;690811 
4595228;282;34;197821;190837;13;690808 
4595528;470;33;197918;190878;12;690809 
4596097;389;25;198821;190823;5;690809 
4594694;339;17;197625;190723;9;690807 
4595079;264;8;197873;190743;5;690806 
4594934;238;8;197689;190751;4;690806 
4596761;549;53;198155;191566;8;690816 
4595566;521;30;197993;190934;19;690811 
4596396;455;18;198832;190840;5;690808 
