CYCLES;0xE1;0xE2;0xE7;0xE0;0x17;Ox12
4596641;1492;21;198222;190956;30;690808 
4607967;1274;2204;204762;190932;29;690808 
4596685;1137;26;198047;191111;26;690808 
4609237;1702;2144;204895;191689;39;690809 
4597452;1252;21;198621;191322;29;690809 
4598582;1044;138;200374;190999;26;690808 
4596353;1328;20;197920;190971;26;690808 
4595215;299;9;198180;190657;20;690806 
4600752;1172;708;201171;191111;34;690807 
4595449;337;4;198036;190787;19;690806 
4596431;505;9;198960;190750;21;690806 
4595918;466;10;198203;190862;22;690806 
4596340;417;8;198904;190757;18;690806 
4608627;1737;2109;205436;190844;32;690807 
4598019;2647;16;198431;190787;31;690807 
4595519;443;8;197881;190829;19;690806 
4597548;597;9;199735;190830;21;690806 
4596102;887;12;197850;190908;23;690807 
4610328;1542;2150;207003;190844;27;690807 
4596355;1399;22;198177;190798;38;690808 
4595750;694;9;198090;190810;22;690806 
4595321;652;8;197868;190678;21;690806 
4606831;384;2055;204688;190812;21;690806 
4598183;3051;16;198082;190808;19;690807 
4596435;1006;18;198292;191149;28;690807 
4609195;589;2197;206527;190940;22;690806 
4608996;2046;2173;206657;190933;21;690806 
4596687;686;10;199009;190751;24;690806 
4597420;1208;12;199232;190789;25;690807 
4608555;1571;2143;204961;190971;23;690807 
4595111;383;8;197709;190750;16;690806 
4595356;567;8;197868;190724;20;690806 
4595654;215;9;198213;191041;19;690806 
4609594;1929;2152;204998;191437;24;690807 
4595324;255;8;198141;190748;20;690806 
4595055;194;8;197853;190744;18;690806 
4607288;415;2056;205189;190826;21;690806 
4595947;926;17;198092;190840;30;690807 
4598509;3004;16;198495;190859;31;690807 
4607791;422;2023;205710;190823;11;690806 
4596684;786;9;198704;190847;20;690806 
4597470;417;8;199941;190792;21;690806 
4608740;789;2186;205925;191137;22;690807 
4610329;2668;2218;205939;191186;28;690807 
4595012;107;9;198000;190735;19;690806 
4596500;552;8;199006;190721;21;690806 
4607545;834;2169;204790;190893;23;690806 
4607126;280;2152;204936;191128;28;690807 
4596286;1130;16;198083;191004;35;690807 
4596466;1476;9;199010;190821;21;690806 
4607998;505;2189;205777;190822;20;690806 
4595549;369;10;197837;190897;21;690806 
4595916;571;13;198187;190839;24;690807 
4608664;1569;2143;205405;190883;32;690807 
4607287;516;2065;204938;190933;21;690808 
4595711;618;4;197865;190853;19;690806 
4595361;279;5;197964;190846;21;690806 
4610104;1600;2166;205225;192616;32;690808 
4609197;2943;2212;204407;190906;23;690807 
4596622;1801;9;197832;190762;20;690806 
4596459;1498;9;198092;190698;21;690806 
4606948;351;2178;204563;190916;11;690806 
4595932;590;17;198486;190889;25;690808 
4596117;1020;17;197911;190855;32;690807 
4595878;698;10;198210;190814;23;690806 
4607878;258;2177;205556;190919;17;690806 
4596862;1440;5;199377;190871;21;690806 
4598004;2873;17;198331;190910;26;690807 
4608230;1338;2101;204776;191099;35;690807 
4608960;955;2140;206020;190929;22;690806 
4595757;728;9;198039;190749;22;690806 
4596038;366;9;198472;190823;19;690806 
4608464;1024;2186;205793;190906;18;690807 
4596975;1395;20;198562;191008;29;690809 
4595428;330;9;198017;190969;20;690806 
4606851;217;2132;204633;190874;18;690806 
4596073;573;9;198627;190811;31;690806 
4598098;1088;21;198623;192473;21;690810 
4595967;1332;12;197934;190678;35;690807 
4607002;450;2233;205060;190939;23;690808 
4606895;394;2180;204464;190933;19;690806 
4595825;645;17;198359;190905;23;690807 
4597736;1683;18;199414;191235;28;690808 
4596406;1194;16;198606;190892;39;690807 
4607931;1352;2134;204613;190886;17;690806 
4595377;401;9;197875;190799;20;690806 
4595234;409;8;198032;190678;21;690806 
4607152;332;2076;204808;190931;22;690807 
4611063;4590;1995;204754;191020;27;690808 
4595345;292;8;197986;190784;19;690806 
4596573;1348;9;198142;190793;22;690806 
4606897;545;2118;204404;190878;20;690806 
4595702;724;16;198307;190931;24;690807 
4596433;1015;17;198354;190845;30;690807 
4607020;550;2098;204585;190871;12;690806 
4597029;421;8;199506;190792;19;690806 
4595017;282;10;197818;190749;18;690806 
4609900;795;2174;207288;192223;24;690806 
4598667;1686;12;200047;191106;28;690807 
4596208;539;5;198923;190717;21;690806 
4606880;400;2142;204565;190902;20;690806 
4606848;536;2052;204580;190827;21;690806 
4596194;637;10;198492;191041;28;690806 
4596794;1372;12;198735;191015;32;690807 
4606932;623;2127;204437;190849;21;690806 
4596049;464;9;198741;190681;21;690806 
4595611;408;8;197982;190841;20;690806 
4606498;370;2123;204523;190776;16;690806 
4597790;1139;17;199305;191071;31;690808 
4596146;1211;21;197994;190792;35;690808 
4607372;644;2099;204996;190810;21;690806 
4595625;605;5;198217;190725;20;690806 
4607085;467;2152;204544;190930;14;690806 
4600291;2828;21;200617;190759;24;690808 
4597789;1502;217;199123;190883;36;690808 
4607819;1021;2093;204843;190906;19;690808 
4595664;530;9;198157;190753;20;690806 
4596571;538;16;199015;190800;22;690807 
4610709;2437;2122;206537;191062;29;690808 
4608447;1214;2134;205166;191143;26;690808 
4596836;602;8;199312;190708;20;690806 
4597246;1082;208;199014;190723;26;690807 
4606865;222;2167;204779;190876;21;690806 
4597964;1375;21;199331;191142;31;690808 
4596593;1538;21;198302;190865;32;690808 
4607914;523;2100;205765;190754;12;690806 
4595411;258;8;198020;190796;19;690806 
4595802;723;16;198166;190740;28;690807 
4597974;1620;21;199207;191302;39;690808 
4608654;1768;2130;205192;191032;28;690808 
4595988;481;196;198078;191025;23;690807 
4595206;444;9;197825;190718;19;690806 
4595400;398;5;198059;190728;19;690806 
4597145;1596;172;198919;190743;29;690808 
4609464;3002;2116;204510;190964;22;690807 
4595206;230;8;197982;190765;18;690806 
4596305;972;209;197969;190868;25;690807 
4607776;1271;2063;204659;190899;15;690807 
4598856;2465;215;199282;191131;28;690808 
4596545;1125;20;198356;190810;31;690808 
4609496;2855;2197;204944;190833;25;690807 
4596800;1783;17;198038;190811;23;690807 
4595638;349;9;197985;190869;21;690806 
4596619;1341;16;198237;190915;29;690807 
4595464;530;10;197870;190772;20;690806 
4596189;211;10;198666;190870;16;690806 
4596007;402;10;198503;190796;19;690806 
4595005;204;5;197849;190747;19;690806 
4611777;1850;2191;208058;191190;26;690807 
4606814;752;1985;204333;190888;20;690806 
4596415;1503;4;197837;190788;20;690806 
4595400;375;9;197841;190795;22;690806 
4607170;576;2184;204600;190876;12;690806 
4595927;699;16;198367;190722;22;690807 
4598247;941;13;200216;190939;22;690807 
4607787;437;2145;205414;190898;11;690806 
4595284;436;8;197862;190720;19;690806 
4597330;868;17;199481;190872;25;690807 
4596795;1305;17;198685;190766;27;690807 
4606968;540;2144;204534;190852;16;690806 
4595177;442;5;197837;190720;20;690806 
4595620;506;9;197986;190804;21;690806 
4607509;915;2233;204887;190873;25;690808 
4608833;1501;2181;205436;191289;33;690807 
4595771;371;9;198241;190814;19;690806 
4597114;272;5;199622;190834;18;690806 
4607451;471;2197;205148;190870;22;690806 
4607190;672;2112;204826;190903;27;690807 
4596152;824;16;198346;190939;27;690807 
4596168;1148;8;197857;190826;20;690806 
4606860;339;2127;204525;190869;15;690806 
4596937;1834;9;197857;190847;19;690806 
4597743;714;18;200078;190970;25;690807 
4598186;2694;17;198451;190840;28;690807 
4607232;690;2145;204829;190898;19;690806 
4595580;493;8;198353;190711;20;690806 
4595002;573;8;197846;190597;21;690806 
4608314;521;2143;205884;191488;34;690807 
4608800;1215;2218;205564;190944;38;690808 
4595380;413;9;197980;190747;20;690806 
4595518;411;4;198265;190752;26;690806 
4607293;392;2109;204918;190860;19;690806 
4596525;756;17;198737;190888;24;690807 
4595723;856;16;197941;190779;27;690807 
4595834;633;9;198025;190832;23;690806 
4606669;389;2122;204370;190869;20;690806 
4595442;223;9;198008;190837;19;690806 
4598231;1256;17;200294;190781;32;690807 
4610336;3657;2123;204993;190848;31;690807 
4606735;452;2189;204722;190856;20;690806 
4596586;264;9;199230;190788;18;690806 
4595554;544;9;198078;190810;21;690806 
4607743;798;2157;205495;190956;23;690807 
4595750;840;25;198215;190964;27;690811 
4606720;432;2071;204423;190840;20;690806 
4596571;1490;5;199144;190838;21;690806 
4595424;421;8;197886;190808;20;690806 
4611180;2999;2169;206475;190990;36;690807 
4607412;995;2112;204431;190956;25;690807 
4594786;210;9;197836;190637;18;690806 
4595359;414;9;197891;190762;20;690806 
4607530;357;2143;204927;190965;20;690806 
4609283;1181;2200;205721;191739;22;690811 
4597610;895;27;199601;191039;26;690810 
4595938;539;17;198277;191006;23;690808 
4607536;391;2124;205114;190932;23;690806 
4598397;678;21;199609;191948;24;690807 
4596864;1329;8;198597;191007;29;690807 
4607997;881;2004;205476;191023;31;690808 
4611886;3194;2185;206466;191125;23;690810 
4595631;438;23;198379;190924;26;690809 
4596601;405;9;199291;190787;21;690806 
4610529;1934;2091;206918;191038;27;690809 
4608417;1279;2172;205314;191379;33;690810 
4596616;604;40;198877;190916;25;690809 
4595997;704;9;198276;191038;21;690806 
4608074;909;2331;205336;190953;24;690808 
4597069;1545;26;198774;190975;41;690809 
4598048;1016;31;198812;192475;40;690811 
4596384;691;22;198690;191046;26;690808 
4599065;1232;27;200933;192741;26;690809 
4608297;813;2120;205432;191411;28;690809 
4611071;2091;2093;207581;191297;23;690810 
4596353;531;23;198681;190874;29;690808 
4596072;490;29;198483;191038;21;690809 
4595681;553;23;198219;190956;14;690808 
4595941;752;323;198353;190709;15;690811 
4596173;567;29;198424;190946;15;690809 
4597962;1236;22;198517;192149;19;690811 
4596523;548;46;198586;191099;24;690812 
4596794;1527;26;198655;190926;20;690812 
4597149;832;32;198953;191254;30;690810 
4597499;1701;32;199034;191064;30;690812 
4595960;831;23;198199;190964;16;690809 
4598822;1879;219;199502;191099;25;690809 
4596946;1469;389;198491;190769;21;690808 
4596117;702;30;198722;190838;29;690811 
4597412;1347;23;199153;191086;25;690809 
4607557;797;2111;205136;190820;18;690809 
4597598;601;21;200317;190970;27;690808 
4596517;850;34;198611;190903;28;690810 
4599668;4148;192;200387;190817;26;690811 
4612399;2538;2157;207907;191130;24;690810 
4596128;697;23;198742;191076;25;690808 
4597940;1052;279;199606;190982;30;690810 
4608273;558;2058;205812;191039;25;690809 
4612807;1383;2572;209956;190962;26;690810 
4597633;1513;22;199062;191173;26;690809 
4598394;1713;27;199628;191151;29;690810 
4609798;812;2172;205874;192107;25;690810 
4607724;891;2028;205250;190865;21;690810 
4596834;1001;156;198882;190915;22;690809 
4600226;1918;35;201171;191142;23;690810 
4607959;1106;2109;205132;191028;27;690809 
4609398;963;2177;206515;191381;20;690811 
4596449;903;28;198225;190962;17;690808 
4599012;734;25;200857;191038;29;690811 
4609219;2129;2200;205066;191427;28;690809 
4596941;780;17;198870;191154;23;690809 
4598088;2648;145;198367;190965;20;690808 
4608848;2065;2121;204934;191127;21;690810 
4598133;731;32;199129;192277;26;690810 
4598492;2547;25;198854;190975;27;690810 
4607565;656;2237;204919;191077;14;690808 
4598389;1496;26;200349;190920;35;690809 
4596836;1092;200;198462;190871;19;690808 
4598575;1132;34;201116;191126;30;690810 
4610254;2259;2160;205687;191596;22;690809 
4597014;840;21;199350;191037;19;690809 
4596520;909;152;198472;190932;19;690809 
4610201;2500;2076;205605;191283;25;690809 
4596512;973;26;198614;191056;19;690809 
4597318;1855;21;198533;191082;25;690810 
4608314;1189;2092;205119;191173;17;690810 
4596279;1029;26;198389;191111;27;690809 
4596722;603;53;198963;190864;26;690808 
4609226;1954;2094;205524;191236;24;690812 
4597424;1877;23;198496;190880;29;690811 
4596674;1109;21;198446;191055;22;690809 
4600189;3050;214;198442;192796;23;690809 
4608891;1578;1991;205720;191500;28;690809 
4596893;1086;17;198825;190980;34;690809 
4597602;1647;22;199542;190978;30;690810 
4607420;2121;1646;204645;191014;19;690808 
4596315;924;31;198487;190974;17;690810 
4596604;1055;24;198366;190871;18;690808 
4610399;3355;2230;207345;191004;39;690812 
4608727;2133;2122;204771;191491;28;690811 
4597138;1265;30;198651;191100;23;690811 
4598136;1001;139;200008;191063;19;690810 
4610420;3186;2109;205653;191257;20;690812 
4597070;1191;189;199312;190854;24;690812 
4598390;1936;40;199294;191323;39;690813 
4608436;857;2343;205634;191124;18;690812 
4598270;1370;36;199763;191112;19;690812 
4596942;1120;197;198145;191076;17;690810 
4609598;1712;2209;206041;191397;31;690812 
4609306;2795;2168;204637;191078;20;690811 
4597167;1036;34;198598;191466;21;690813 
4598506;952;41;200281;190988;14;690810 
4609509;1707;2052;205865;191372;26;690812 
4596772;988;36;199152;190944;19;690812 
4597495;1697;34;198970;191141;40;690812 
4596897;907;192;199111;190847;22;690810 
4597897;1692;37;199288;190969;24;690811 
4609564;1458;2181;206187;191310;30;690814 
4597495;1672;39;199156;191084;27;690812 
4596962;1360;22;198618;191118;23;690810 
4609508;2408;2110;205253;191182;23;690812 
4609676;1450;2049;206737;190944;24;690811 
4597370;1353;41;199150;191298;21;690813 
4598629;1486;270;200443;190874;21;690811 
4609709;2239;2141;205229;191455;30;690811 
4596829;1215;224;198413;190797;22;690811 
4610937;2276;2172;206365;191454;33;690811 
4609047;1235;2217;205557;191614;22;690813 
4598331;1551;40;198926;192022;28;690812 
4597032;1169;33;198926;191113;23;690811 
4608810;1979;2160;205142;191299;34;690812 
4597003;1305;28;198633;191345;21;690811 
4599132;2777;34;199202;191172;31;690814 
4609697;2551;2194;205598;191111;32;690811 
4597284;1402;34;198608;191224;21;690812 
4609807;2495;2215;205376;191105;18;690810 
4609544;2357;2197;205539;191430;32;690812 
4597812;1307;167;199801;190890;26;690813 
4598309;1691;38;199405;191493;33;690813 
4608425;1562;2299;204602;191085;22;690810 
4596234;1359;34;198556;190985;25;690810 
4596732;1170;28;198456;191160;18;690811 
4609809;2297;2152;205824;191295;34;690813 
4609275;2547;2056;204954;191261;34;690811 
4596540;1145;226;198273;190908;27;690809 
4596930;1440;32;198663;191012;22;690810 
4608200;871;2312;204917;191444;24;690809 
4599645;2713;38;199834;190968;29;690810 
4597333;1950;30;198376;190941;26;690810 
4596084;932;29;198273;190754;25;690809 
4609253;1041;2100;205998;191280;27;690810 
4597063;1469;31;198235;191216;26;690810 
4599227;1722;220;200383;191044;20;690810 
4610046;2797;2186;205224;191263;23;690812 
4598509;3386;26;198226;190795;19;690809 
4598877;3507;27;198777;190901;23;690810 
4608333;1635;2179;204757;191031;27;690809 
4597771;1711;30;199326;191076;22;690810 
4596966;1774;29;198460;190911;38;690812 
4608136;1561;2115;205249;190861;22;690808 
4608063;944;2289;205469;190941;21;690809 
4597698;2130;196;198255;190884;22;690809 
4597067;1159;26;198644;191365;22;690810 
4609764;2044;2113;205690;191364;26;690809 
4597020;785;196;198942;190958;21;690808 
4596514;963;226;198296;190884;25;690808 
4612282;3043;2139;209521;190821;16;690808 
4609626;1874;2136;205538;191066;42;690809 
4596549;1334;24;198044;190899;28;690808 
4597458;2315;242;198119;190806;28;690808 
4608423;1661;2155;204856;191040;22;690808 
4609552;2592;2349;205184;191125;27;690809 
4598438;1630;390;198575;191998;34;690809 
4596435;1296;26;197974;190888;25;690808 
4607699;1182;2197;204874;190903;28;690808 
4607713;1046;2325;204642;191001;27;690810 
4596668;1463;25;198519;190904;31;690810 
4597580;1471;27;199324;190812;26;690809 
4596610;1309;218;198312;190914;29;690809 
4608203;1811;2066;204319;191143;26;690808 
4596212;720;102;198366;190910;25;690809 
4596730;1454;177;198277;190847;28;690810 
4613617;1059;2194;211176;190858;32;690809 
4612419;3259;2305;207311;190914;26;690808 
4597639;2115;213;198070;190986;24;690808 
4596256;961;21;198032;190907;23;690808 
4608415;1445;2095;205670;191128;28;690809 
4608084;1177;2384;204810;191058;29;690810 
4597608;1145;245;199233;190960;28;690808 
4596026;931;28;198334;190838;16;690808 
4595739;689;43;197950;190880;22;690808 
4600591;3526;26;198395;192565;35;690809 
4596453;1414;243;198198;190908;29;690809 
4595766;651;49;198023;190928;22;690808 
4596467;739;45;198669;190832;25;690808 
4596637;1364;21;198611;190826;28;690809 
4596659;1585;31;198281;191021;20;690811 
4598608;1197;143;200376;190934;22;690811 
4610904;1829;2130;207072;191318;27;690814 
4599302;1701;484;199862;190967;26;690810 
4599122;3456;36;198486;191238;22;690811 
4598407;2666;155;199686;191126;25;690811 
4609958;2078;2170;205646;191528;44;690814 
4597382;2084;159;198649;190829;31;690812 
4598213;1630;25;199257;191305;25;690812 
4609815;3241;1943;204903;191133;24;690810 
4609564;2295;2095;205227;191669;21;690813 
4601748;1603;35;202473;192041;22;690811 
4598105;1229;35;199594;191256;25;690812 
4598338;2702;37;198535;190982;16;690811 
4597034;1400;39;198722;191095;21;690811 
4596464;810;31;198688;191133;17;690810 
4597779;1044;40;199808;190985;22;690812 
4610558;2845;2208;205562;191473;25;690813 
4596828;1103;26;198554;191151;22;690811 
4597068;1423;49;198832;190719;21;690810 
4608629;1887;2175;205080;191230;23;690811 
4597928;1096;214;199795;190960;21;690813 
4597785;1432;34;199367;191028;26;690812 
4599653;2073;186;200469;190941;23;690810 
4595734;442;9;198066;190852;20;690806 
4607404;842;2181;205077;190919;25;690807 
4595655;496;9;197988;190833;21;690806 
4596683;1410;8;198146;190795;20;690806 
4606447;361;2121;204398;190826;19;690806 
4596274;911;18;198505;190839;26;690807 
4597125;2233;16;198380;190672;25;690807 
4595632;506;10;198077;190780;21;690806 
4608489;249;2194;206126;190905;21;690806 
4606727;453;2227;204408;190859;19;690806 
4595762;761;17;198211;190817;23;690807 
4598265;1224;16;199966;191009;25;690807 
4608881;830;2096;206218;190907;23;690807 
4595272;286;9;197968;190765;21;690806 
4601429;624;741;202491;190764;14;690806 
4595503;254;4;198256;190770;24;690806 
4600549;1290;741;200927;191173;35;690811 
4608165;841;2378;205580;190878;34;690809 
